"id_immi";"jahr";"strname";"von_krz";"bis_krz";"no2_i1";"pm10_ist";"aend";"kattime";"laenge";"sta_id";"eskn_id";"shape"
975;2013;"Saßnitzer Straße ";"Radeburger Str. ";"Großröhrsdorfer Str.";22.3;20.3;2015-11-16 11:17:24;2147;499.62191;"04046010";2147;"SRID=4326;LINESTRING(13.73098762592081989453 51.11808042221997538945,13.73032768605160036657 51.11799321315565691748,13.72998025782868936062 51.11792951206806634445,13.72961974078447866532 51.11786066774773473753,13.72939559433850753578 51.11783492291031905097,13.72915220536388680728 51.11783561412004672775,13.72879734251107031184 51.1178679795557471266,13.72622980765415867666 51.11829332772405365404,13.72582095359495468756 51.11834714627119069519,13.72558828400639185929 51.11834294689399627032,13.72511378067376064394 51.11828283722504551179,13.72428231406373555501 51.11810810331939336493,13.7240715198746965342 51.11805208033759839736)"
653;2013;"Am Walde ";"Augustusweg ";"Stadtgrenze/Dresdner Str.";22.2;20.2;2015-11-16 11:17:24;1931;42.25601;"03098020";1931;"SRID=4326;LINESTRING(13.70076376336580992188 51.11128190344494726105,13.70094776146728676736 51.11133516202863802391,13.70118399714517209986 51.1113993873258465328,13.70131619175945303368 51.11143490256012000827)"
1711;2013;"Oehmestraße ";"Tolkewitzer Str. ";"Berggartenstr./Kreisverkehr";28;24.3;2015-11-16 11:17:24;6559;132.61006;"08127020";6559;"SRID=4326;LINESTRING(13.81042277540294271887 51.04817102000490791625,13.81034537024670427741 51.04813611597009526122,13.80922657462709679521 51.04741007928192431109,13.80909469836515590657 51.04732321993812149685)"
12284;2013;"Pirnaer Straße ";"Spiegelweg ";"OD-Ende";20.2;18.8;2015-11-16 11:17:24;5801;38.81782;"07480200";5801;"SRID=4326;LINESTRING(13.9341312637537324548 51.04420039072154224868,13.93424832468190466273 51.04436200598975403864,13.93436592021830300325 51.04451652173165854265)"
12258;2013;"An der Prießnitzaue ";"Am Hahnweg/swFGR FN 1174/1 ";"Am Hahnweg/nwGP FN 1170";20.5;20.7;2015-11-16 11:17:24;4218;114.71123;"06330020";4218;"SRID=4326;LINESTRING(13.89579618413335637683 51.06542707419691851101,13.89576927352808510818 51.06559296099156597393,13.89572830313370488398 51.06576072032803637057,13.89566540713078879321 51.06592982823723758656,13.89559448550215137175 51.06605413934398995934,13.8954960370312416984 51.06619265962292786298,13.89530296399791353679 51.0663965261140120333)"
12592;2013;"An der Prießnitzaue ";"Zum Hutbergblick/HN 20 ";"Zum Hutbergblick/HN 30";18.1;20.3;2015-11-16 11:17:24;4220;309.90458;"06330040";4220;"SRID=4326;LINESTRING(13.89223352622019547198 51.06744713623378117973,13.89183855249660659581 51.06753670098702713176,13.89112040782123713711 51.0676667598274178772,13.89045216102603852448 51.06775183858846389739,13.88963981717638596081 51.0678100233411171871,13.88788629854167133715 51.067872209905445402)"
1505;2013;"Ostra-Ufer ";"Devrientstr. ";"Weißeritzstr.";40.4;29.3;2015-11-16 11:17:24;11881;313.94871;"14009010";11881;"SRID=4326;LINESTRING(13.73082387410637039693 51.05832052084637950884,13.7306622281370795946 51.05865548360524996951,13.73032082736113856924 51.05900484878699074898,13.73031649503233886378 51.05900928107024583369,13.73007441872287159867 51.05924318682284734905,13.72983715253177905424 51.05946064153401664498,13.72943838913045944139 51.05973909424162826554,13.72941932408939358368 51.05974993651832960495,13.72929040276409651256 51.05982325844417601957,13.72896329405416082636 51.05995659725283530861,13.72876452403365199473 51.06003923726337490052,13.72857798935213757829 51.06010768439924873974,13.72828502832718555737 51.06017978083973929415,13.72806332252649319514 51.06022595580535039517,13.72785143508698091352 51.06025414086984426376)"
198;2013;"Gerhart-Hauptmann-Straße ";"Tiergartenstraße ";"Richard-Strauss-Platz";28.5;25.9;2015-11-16 11:17:24;16821;161.15485;"10001010";16821;"SRID=4326;LINESTRING(13.74863349277560864437 51.03748593059339100364,13.74878276103183338819 51.03737518981119336559,13.74888274182379532817 51.037276358310350588,13.74898306769684097617 51.03716469756544427128,13.74909598272134658714 51.03700607573871650402,13.74918852097858845696 51.03684722669581930177,13.74923053404181771953 51.03674787331160445092,13.7493073852044069838 51.03656559165375483644,13.74935396395701836525 51.03639040508363677873,13.74938030541881062163 51.03618334692959734866,13.74938100757329451085 51.03614508070301525322)"
198;2013;"Richard-Strauss-Platz";"Gerhart-Hauptmann-Str./HN 39 ";"Platzmitte";28.5;25.9;2015-11-16 11:17:24;16820;48.0219;"10002005";16820;"SRID=4326;LINESTRING(13.74938100757329451085 51.03614508070301525322,13.74938289354071230264 51.03604429957836430276,13.74937545863427423853 51.03571332658968628948)"
2378;2013;"Friedrichstraße ";"ÖFW 71 - Friedrichstadt ";"Waltherstr.";27.6;25;2015-11-16 11:17:24;11888;110.15031;"14010050";11888;"SRID=4326;LINESTRING(13.71426859740918224873 51.06112941240312608215,13.71385171252454959756 51.06126235181757522241,13.71332304535726542838 51.06143460807951584002,13.71300645577554888632 51.06152330111127213286,13.71286141476011621876 51.06156995605879700406)"
211;2013;"Reitbahnstraße ";"n Zufahrt PP Reitbahnstraße ";"Vitzthumstr.";26.9;24;2015-11-16 11:17:24;535;53.45239;"00107015";535;"SRID=4326;LINESTRING(13.73355451029570239996 51.04495369880653043992,13.73360486488602205668 51.04464779382345085423,13.73355780183105956382 51.04447729121118726425)"
13082;2013;"Sidonienstraße ";"ÖFW 30-Altstadt ";"Tunneleinfahrt";34;25.9;2015-11-16 11:17:24;548;113.80589;"00109015";548;"SRID=4326;LINESTRING(13.7365326718176330445 51.04127760111374811913,13.73676376758041328685 51.0410894861675714651,13.73687808047836611536 51.04097262718550354066,13.73739799827465724036 51.04041356419531894062)"
260;2013;"Josephinenstraße ";"Polierstr. ";"ÖFW 32-Altstadt I";25.6;23.6;2015-11-16 11:17:24;596;80.21707;"00123015";596;"SRID=4326;LINESTRING(13.7278270451292261356 51.04653618040075002682,13.72825958109825528197 51.04640181320127112485,13.72853988585471896045 51.04629331545761061761,13.72880261994354178512 51.04616425701821924577)"
22227;2013;"Postplatz";"Freiberger Straße ";"Annenstr.";28.4;24.6;2015-11-16 11:17:24;879;49.67903;"00195020";879;"SRID=4326;LINESTRING(13.73243832143731246731 51.05099507676177950088,13.73231205591200598803 51.05055552904590143726)"
1095;2013;"Terrassenufer";"Lothringer Str. ";"Rietschelstr.";34.3;26.8;2015-11-16 11:17:24;304;244.45614;"00069010";304;"SRID=4326;LINESTRING(13.75515423955033078585 51.05555299065223806565,13.75470434932080365797 51.05539371036891793665,13.75377696040793829013 51.05504417731953736848,13.75301323085468219176 51.0547560148386097012,13.75213333849892904936 51.05445538126377869048)"
249;2013;"Straßburger Platz ";"Blochmannstr. ";"Lennéstr.";32;27;2015-11-16 11:17:24;112;88.19357;"00008010";112;"SRID=4326;LINESTRING(13.75373309886759720655 51.04640812767389235205,13.75397984476477297733 51.04635287169496393744,13.75428300223735078589 51.04627619299787255613,13.75461522646332035436 51.0461981595999176875,13.75479715054416374187 51.04615547557070698304,13.75491039359128642161 51.04612890317602591495)"
854;2013;"Volkersdorfer Straße ";"Hellerauer Str. ";"Hubertusstr.";25.2;23.5;2015-11-16 11:17:24;1755;108.99284;"03049020";1755;"SRID=4326;LINESTRING(13.72065545762192328993 51.08700033602931966925,13.72088646836839131993 51.08695972898221526748,13.72128571163779930941 51.08689569198970303887,13.72138720792992394593 51.08687768701896914081,13.7214467237229413854 51.08686180105629404125,13.7214931463635210207 51.08683896248882660984,13.72155129377062188212 51.08680325658441034875,13.72186785158051236522 51.08648669913351625382)"
855;2013;"Hubertusstraße ";"Friedewalder Str. ";"Großenhainer Str./Hubertusplatz";27.2;24;2015-11-16 11:17:24;1759;211.57579;"03051025";1759;"SRID=4326;LINESTRING(13.72254338516984439877 51.08769751979453133117,13.722971844773729444 51.08847505425860191508,13.72333959279582238366 51.08914129777116386322,13.72339898356487708497 51.08921845737079792116,13.72343667033314140724 51.08925151829540567405,13.72351044287329813187 51.08927388149550097296,13.7234542341458745085 51.08939325275554921291,13.72345042364087319697 51.0894646960554084103)"
2309;2013;"Aachener Straße ";"Cottbuser Str. ";"Kopernikusstr.";21.5;22.3;2015-11-16 11:17:24;1790;147.77381;"03056020";1790;"SRID=4326;LINESTRING(13.71138943762467121701 51.09032947964076498693,13.71146016329815964241 51.09099233353998670282,13.71153090211857517033 51.09165519195822469101)"
1377;2013;"Industriestraße ";"Boxdorfer Str. ";"Wilder-Mann-Str.";23.9;23.1;2015-11-16 11:17:24;1795;139.42842;"03057010";1795;"SRID=4326;LINESTRING(13.71728898824298958914 51.08751452368508694235,13.71719042079389616617 51.08756136400495506678,13.71693407146279852782 51.08761983140243501111,13.71672810862776437091 51.08767107976814259018,13.71663052990876607851 51.0877013045126346924,13.71546213268819514042 51.08800544825542999661)"
1393;2013;"Industriestraße ";"Wilder-Mann-Str. ";"Böttgerstr.";26.1;23.7;2015-11-16 11:17:24;1796;211.92106;"03057020";1796;"SRID=4326;LINESTRING(13.71546213268819514042 51.08800544825542999661,13.71406188940653692043 51.08836612301939084091,13.71267168280314940887 51.08874174866707562614)"
1113;2013;"Striesener Straße ";"Marschnerstr. ";"Hans-Grundig-Str.";28.3;26.1;2015-11-16 11:17:24;6084;140.83656;"08023020";6084;"SRID=4326;LINESTRING(13.75869063298536154605 51.04947250365332678257,13.75966322526557839012 51.04932324285639566597,13.76064291138044026752 51.04917362654872903249)"
918;2013;"Bautzner Straße ";"Louis-Braille-Str. ";"Waldschlößchenstr.";31.3;26;2015-11-16 11:17:24;3733;158.12016;"06052190";3733;"SRID=4326;LINESTRING(13.77423939961224697015 51.06707445890742746997,13.77529346138147126055 51.06726585317713329459,13.77640840923302079091 51.06745781685836504948,13.7764119998300618164 51.06745831847674566006)"
12479;2013;"Schönfelder Landstraße ";"Abzweig/HN 3 ";"Am Park/HN 4";16.2;18.6;2015-11-16 11:17:24;5280;50.49001;"07340020";5280;"SRID=4326;LINESTRING(13.86724876405425277426 51.05011236946064201447,13.86748509275585838907 51.04994417453693955622,13.86772255347289650729 51.04977044155257459579)"
2204;2013;"Pirnaer Landstraße ";"Am Werk ";"An der Schule";24.3;21.4;2015-11-16 11:17:24;7006;45.92192;"09054268";7006;"SRID=4326;LINESTRING(13.84924147461105192747 50.99455735208604778563,13.84928277155197307025 50.99440639965754229479,13.84934295231674106219 50.99429163173226697836,13.84944213392775047566 50.994167688467726407)"
2204;2013;"Pirnaer Landstraße ";"An der Schule ";"Altsporbitz";25.2;21.6;2015-11-16 11:17:24;7007;82.52758;"09054270";7007;"SRID=4326;LINESTRING(13.84944213530793533096 50.99416769027990881114,13.84953461697737786551 50.99407817045743485096,13.8496246400329319215 50.99401816347889138115,13.84978211038817441647 50.9939281934829082843,13.84994523738773430921 50.99382761430238986122,13.85021071016372928852 50.99361005203989094525)"
1013;2013;"Meißner Landstraße ";"Warthaer Str./Hamburger Str. ";"An der Wasserschöpfe";26.6;23.9;2015-11-16 11:17:24;11827;97.09443;"14004010";11827;"SRID=4326;LINESTRING(13.6812163380228231091 51.06185119849413212023,13.68094478020470816659 51.06192435781120764204,13.68072309760256821676 51.0619880164452979443,13.68049712016579810836 51.06207371274163620001,13.68030073260885792763 51.06215967078176731775,13.68014864507636829671 51.06224149743406570678,13.68004725244020391983 51.06230560487365011113)"
1775;2013;"Altnaußlitz ";"Abzweig ";"Kölner Straße";22.4;21.5;2015-11-16 11:17:24;11427;88.44893;"13023030";11427;"SRID=4326;LINESTRING(13.68352871891252142689 51.03630926443841531182,13.68355572328061242615 51.03626935225196348256,13.68364384556788415637 51.0361287511876966505,13.68372774493400889639 51.03597659152502785673,13.68387797545164019652 51.03571990758219811823,13.684001368308306823 51.03557324657066374129)"
1099;2013;"Sachsenplatz";"Albertbrücke ";"Käthe-Kollwitz-Ufer";38.2;28.6;2015-11-16 11:17:24;138;67.17919;"00012040";138;"SRID=4326;LINESTRING(13.75595197229484512036 51.0558971271750792198,13.75633970114305704158 51.05604692904582009305,13.75675959722696894971 51.05622222482418948175)"
907;2013;"Wigardstraße ";"Hospitalstr./ÖFW ";"Rosa-Luxemburg-Platz";27.3;24.9;2015-11-16 11:17:24;226;130.88657;"00034025";226;"SRID=4326;LINESTRING(13.75071605834085453068 51.05817496717506287496,13.75152432928895152031 51.05846767055133739177,13.75234340501117102917 51.05875216523874371433)"
294;2013;"Köpckestraße ";"Wiesentorstr. ";"Neustädter Markt/Große Meißner Str.";38.4;28.1;2015-11-16 11:17:24;240;156.4457;"00041030";240;"SRID=4326;LINESTRING(13.74345353948359083063 51.05736892048358299689,13.74305264621032662831 51.05739706213737605367,13.74269347732175283738 51.05743281321269222417,13.74233841535601996497 51.05747975583416575773,13.74195817138284070325 51.05754690846278265326,13.74155961812729564997 51.05763265150152108163,13.74130617207166515925 51.05771283371001345586,13.74130377418976856063 51.05771359206291748478)"
12003;2013;"Wilschdorfer Landstraße ";"Altwilschdorfer Weg ";"Abzweig/AMD(Ost)";22.9;20.4;2015-11-16 11:17:24;3090;322.55017;"05241070";3090;"SRID=4326;LINESTRING(13.72667256240660016431 51.12691925726831243537,13.72550743131089312499 51.12715241020627132684,13.72472421998892677664 51.12734699092825252364,13.72239051041309032541 51.127984665996955016)"
831;2013;"Hansastraße ";"Antonstraße ";"Eisenbahnstraße";55.1;36.2;2015-11-16 11:17:24;2217;148.3221;"05001010";2217;"SRID=4326;LINESTRING(13.74037689813322593579 51.06471333891558117557,13.74032713476259282004 51.06475479023238506215,13.74032669672884665601 51.06475515421845301489,13.73973839493454285332 51.06524510989117260351,13.73968625032460444402 51.06528854066612410634,13.73963993202523781179 51.06532711515463063279,13.73909987681105526747 51.06577688621798927215)"
18199;2013;"Werftstraße ";"Rethelstraße ";"Carrierastraße";25.6;23.6;2015-11-16 11:17:24;1106;147.96259;"01003010";1106;"SRID=4326;LINESTRING(13.69839630566908006415 51.06971388463804117919,13.69813340106359866866 51.06968603734021883156,13.69768752123775357177 51.06959329961828331079,13.69739417787427449014 51.06953324072995314964,13.69715055553469085226 51.06947295296193090053,13.69678995359951656496 51.06945421150463459981,13.6964609566575816757 51.06945972449399562265,13.69634665704483467152 51.0694612194958850182)"
18196;2013;"Werftstraße ";"Klingerstraße ";"Tauberthstraße";25.5;23.5;2015-11-16 11:17:24;1109;168.68508;"01003030";1109;"SRID=4326;LINESTRING(13.69341395753179035921 51.06939014463512194197,13.69290397908975265295 51.06938185263281582138,13.69198069963770159063 51.0693889160489788992,13.69114903169322694509 51.0693977894620232405,13.69100700808109571938 51.06939795258381309395)"
18183;2013;"Rethelstraße ";"Kaditzer Str. ";"Altübigau/Thäterstr.";23.2;21.6;2015-11-16 11:17:24;1121;155.40766;"01005030";1121;"SRID=4326;LINESTRING(13.69906816275540428762 51.07276328386074482069,13.69914984253206569065 51.07244519143485916857,13.69916683189715556068 51.0722432351008706064,13.69913697849950828811 51.07183890426735928258,13.69911459561781974514 51.07161384407523030404,13.69910068814719394936 51.07137139605134024123)"
18200;2013;"Rethelstraße ";"Altübigau/Thäterstr. ";"Zinggstr.";23.2;21.6;2015-11-16 11:17:24;1122;128.23637;"01005040";1122;"SRID=4326;LINESTRING(13.69910068814719394936 51.07137139605134024123,13.69908704990874426244 51.071116449116431113,13.69905495569850550908 51.07100220702113801963,13.69901842908373978958 51.0708877815847941406,13.69883258153364558041 51.07047622399234398927,13.69873499870235278308 51.0702470081223083298)"
543;2013;"Kötzschenbroder Straße ";"An den Hufen ";"Gustav-Schwab-Straße";39.9;30.4;2015-11-16 11:17:24;1339;110.41057;"02001135";1339;"SRID=4326;LINESTRING(13.68574676420893432294 51.08435421387282815431,13.68516295894645651288 51.08469210148644634728,13.68459104705375217748 51.08502924322991134432)"
1404;2013;"Kötzschenbroder Straße ";"Seewiesenweg ";"Am Stadtrand";26.6;22.2;2015-11-16 11:17:24;1344;330.49581;"02001170";1344;"SRID=4326;LINESTRING(13.67871805989598144038 51.08837932226954592352,13.67851850928649426464 51.08846097902467420226,13.67830995082369938132 51.08854353180277030333,13.67797317127332767939 51.08867291688999756616,13.67767607799700080307 51.08880108626128446758,13.67744004962002080106 51.0889199546998966639,13.67707993962579671177 51.08912565651330339733,13.67681397521449859767 51.08927415812969741182,13.6765559936415854736 51.08942107684755740138,13.67629269637179767471 51.08957306973265133365,13.6760928154547158897 51.08970446716044477853,13.67578215405820962758 51.0899113005471505744,13.67549463384183106029 51.09012424966764598366,13.67520624705874254801 51.09033844726435091843)"
